//=================================================================================================================
//					FACEBOOK: https://www.facebook.com/mukynguyen/
//					Zalo : BQT MU KỶ NGUYÊN
//					Name : MU KỶ NGUYÊN
//=================================================================================================================
//Index	Name	Damage	Mana	BP	Dis	Delay	Ene	Cmd	Attr	Type	UseType	Brand	KillCnt	St1	St2	St3	DW	DK	FE	MG	DL	SUM	RF	STUnk1	STUnk2	STUnk3	STUnk4	STUnk5	STUnk6	STUnk7	STUnk8	STUnk9	STUnk10
375	"Tăng phòng thủ Wing 3"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	7	75	0	0	0
377	"Tăng tấn công Wing 3"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	8	77	0	0	0
378	"Tăng cường cột lửa"	35	4	55	0	6	0	100	0	3	0	4	5	0	0	0	0	3	0	0	0	0	0	0	2	78	0	0	2
379	"Tăng cường sấm sét"	13	4	20	0	6	0	100	0	2	0	4	3	0	0	0	0	3	0	0	0	0	0	0	2	79	0	0	2
380	"Tăng cường ma thuật"	100	0	220	55	6	0	118	0	-1	0	4	233	0	0	0	0	3	0	0	0	0	0	0	2	80	1	0	2
381	"Tăng cường vòng tròn lửaX"	88	22	220	0	0	0	200	0	3	0	4	14	0	0	0	0	3	0	0	0	0	0	0	3	81	0	0	2
382	"Tăng cường mưa sao băng"	80	4	165	0	3	0	150	0	2	0	4	13	0	0	0	0	3	0	0	0	0	0	0	3	82	0	0	2
383	"Tăng ma thuật Master"	220	1	220	55	6	0	118	0	-1	0	4	380	0	0	0	0	3	0	0	0	0	0	0	3	83	1	0	0
384	"Tăng cường độc"	30	3	46	0	6	0	100	0	1	0	4	1	0	0	0	0	3	0	0	0	0	0	0	3	84	0	0	2
385	"Tăng cường linh hồn"	50	3	108	0	6	0	100	0	-1	0	4	9	0	0	0	0	3	0	0	0	0	0	0	4	85	0	0	2
386	"Ma thuật Master"	50	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	4	86	0	0	2
387	"Tăng cường Mưa độc tố"	96	22	120	10	6	0	243	0	1	0	4	38	0	0	0	0	3	0	0	0	0	0	0	4	87	0	0	2
388	"Tăng Lửa địa ngục"	60	3	176	0	0	0	100	0	3	0	4	10	0	0	0	0	3	0	0	0	0	0	0	5	88	0	0	2
389	"Tăng cường Băng"	25	3	42	0	6	0	100	0	0	0	4	7	0	0	0	0	3	0	0	0	0	0	0	5	89	0	0	2
390	"Tăng cường Lôi thạch"	21	4	13	0	6	0	100	0	4	0	4	2	0	0	0	0	3	0	0	0	0	0	0	6	90	0	0	2
391	"Tăng Mưa Băng Tuyết"	93	22	110	5	6	0	223	0	0	0	4	39	0	0	0	0	3	0	0	0	0	0	0	6	91	0	0	2
392	"Tăng cường Nova"	100	22	198	49	6	0	258	0	3	0	4	40	0	0	0	0	3	0	0	0	0	0	0	7	92	0	0	2
393	"Mưa Băng Tuyết Master"	93	1	110	5	6	0	223	0	0	0	4	391	0	0	0	0	3	0	0	0	0	0	0	7	93	0	0	0
394	"Lôi thạch Master"	21	1	14	0	6	0	100	0	4	0	4	390	0	0	0	0	3	0	0	0	0	0	0	8	95	0	0	0
395	"Tăng cường Nova Caste"	100	22	198	49	6	0	258	0	3	0	4	58	0	0	0	0	3	0	0	0	0	0	0	7	92	0	0	2
397	"Tăng cường gậy một tay"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	2	97	0	0	2
398	"Tăng cường gậy hai tay"	0	4	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	2	98	0	0	2
399	"Tăng cường khiên"	0	10	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	2	99	0	0	0
400	"Gậy một tay Master"	0	23	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	3	100	0	0	0
401	"Gậy hai tay Master"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	3	101	0	0	0
402	"Khiên Master"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	3	102	0	0	0
403	"Tăng hấp thụ Manashield"	77	7	77	24	6	0	126	0	-1	0	4	16	0	0	0	0	3	0	0	0	0	0	0	4	103	1	0	0
404	"Tăng thời gian Manashield"	77	10	84	26	6	0	126	0	-1	0	4	403	0	0	0	0	3	0	0	0	0	0	0	5	104	1	0	0
405	"Tăng ma thuật tối thiểu"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	5	105	0	0	2
406	"Soul Barrier Master"	77	7	92	28	6	0	126	0	-1	0	4	404	0	0	0	0	3	0	0	0	0	0	0	6	106	1	0	0
407	"Tăng ma thuật tối đa"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	6	107	0	0	2
409	"Tăng sức mạnh Wing 3"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	8	109	0	0	0
410	"Tăng phòng thủ Wing 3"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	7	110	0	0	0
411	"Tăng cường Ngũ Tiễn"	100	22	11	7	6	0	0	0	-1	0	4	235	0	0	0	0	0	0	3	0	0	0	0	6	111	0	0	1
412	"Tăng tấn công Wing 3"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	8	112	0	0	0
413	"Tăng cường Phục hồi máu"	8	22	22	0	6	0	100	0	-1	0	4	26	0	0	0	0	0	0	3	0	0	0	0	2	113	3	0	4
414	"Tăng cường tấn công liên"	0	3	5	0	6	0	0	0	-1	0	4	24	0	0	0	0	0	0	3	0	0	0	0	2	114	0	1	1
415	"Tăng triệu hồi quái vật"	41	16	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	115	0	0	0
416	"Tăng Xuyên tâm tiễn"	130	3	10	11	6	0	0	0	5	0	4	52	0	0	0	0	0	0	3	0	0	0	0	3	116	0	0	1
417	"Tăng sức chống đỡ"	13	22	33	0	6	0	100	0	-1	0	4	27	0	0	0	0	0	0	3	0	0	0	0	3	117	1	0	4
418	"Tấn công liên hoàn Master"	0	0	9	0	6	0	0	0	-1	0	4	414	0	0	0	0	0	0	3	0	0	0	0	3	118	0	1	0
419	"Tăng triệu hồi quái vật"	41	16	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	119	0	0	0
420	"Tăng cường sức công kích"	18	22	44	0	6	0	100	0	-1	0	4	28	0	0	0	0	0	0	3	0	0	0	0	4	120	1	0	4
421	"Vũ khí Master"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	4	121	0	0	1
422	"Tăng sức tấn công Master"	18	22	48	0	6	0	100	0	-1	0	4	420	0	0	0	0	0	0	3	0	0	0	0	5	122	1	0	4
423	"Tăng sức chống đỡ Master"	13	22	36	0	6	0	100	0	-1	0	4	417	0	0	0	0	0	0	3	0	0	0	0	5	123	1	0	4
424	"Tăng cường mũi tên Băng"	0	22	15	18	8	700	0	0	0	0	4	51	0	0	0	0	0	0	3	0	0	0	0	5	124	0	0	1
425	"Chữa trị"	0	0	72	10	6	3000	0	0	-1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	6	125	3	0	0
426	"Party Healing"	0	0	66	12	6	10000	100	0	-1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	7	126	3	0	4
427	"Mũi tên độc"	0	27	22	27	6	10000	0	0	1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	8	127	2	0	0
428	"Tăng triệu hồi quái vật"	41	16	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	6	128	0	0	0
429	"Party Healing Strengthener"	0	22	72	13	6	10000	100	0	-1	0	4	426	0	0	0	0	0	0	3	0	0	0	0	8	129	3	0	4
430	"Ước nguyện"	0	0	108	18	6	3000	100	0	-1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	8	130	1	0	4
431	"Ngũ tiễn Master"	100	1	12	8	6	0	0	0	-1	0	4	411	0	0	0	0	0	0	3	0	0	0	0	7	243	0	0	0
432	"Triệu hồi Satyros"	0	0	525	52	0	0	280	0	-1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	8	132	0	0	0
433	"Tăng cường Ước nguyện"	0	10	118	20	6	3000	100	0	-1	0	4	430	0	0	0	0	0	0	3	0	0	0	0	9	133	1	0	4
434	"Tăng cường Mũi tên độc"	0	22	24	29	6	10000	0	0	1	0	4	427	0	0	0	0	0	0	3	0	0	0	0	9	131	0	0	1
435	"Tăng cường Cung"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	135	0	0	1
436	"Tăng cường Nỏ"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	136	0	0	1
437	"Tăng cường Khiên"	0	10	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	137	0	0	0
438	"Cung Master"	0	23	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	138	0	0	0
439	"Nỏ Master"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	139	0	0	0
440	"Khiên Master"	0	15	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	140	0	0	0
441	"Vô đình tiễn Master"	220	1	55	11	6	200	0	0	-1	0	4	77	0	0	0	0	0	0	3	0	0	0	0	5	141	1	0	0
442	"Sức tấn công tối thiểu"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	5	61	0	0	1
443	"Tăng tấn công tối đa"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	6	143	0	0	1
445	"Tăng sức mạnh Wing 3"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	8	145	0	0	0
446	"Tăng phòng thủ Wing 3"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	7	146	0	0	0
447	"Tăng tấn công Wing 3"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	8	147	0	0	0
448	"Tăng thuộc tính lửa"	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	148	0	0	3
449	"Tăng thuộc tính gió"	0	3	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	149	0	0	3
450	"Tăng thuộc tính sét"	0	3	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	150	0	0	3
451	"Sách thuộc tính lửa Master"	0	7	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	151	2	0	0
452	"Sách thuộc tính gió Master"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	152	0	0	0
453	"Sách thuộc tính sét Master"	0	7	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	153	0	0	0
454	"Tăng cường ru ngủ"	40	1	30	7	6	0	100	0	-1	0	4	219	0	0	0	0	0	0	0	0	0	3	0	3	154	2	0	0
455	"Tăng cường Sét liên hoàn"	75	22	103	0	6	0	75	0	2	0	4	215	0	0	0	0	0	0	0	0	0	3	0	4	155	0	0	2
456	"Tăng cường Shock điện"	93	22	125	10	6	0	216	0	2	0	4	230	0	0	0	0	0	0	0	0	0	3	0	4	156	0	0	2
457	"Ma thuật Master"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	5	157	0	0	0
458	"Tăng cường hút máu"	35	22	57	0	6	0	93	0	-1	0	4	214	0	0	0	0	0	0	0	0	0	3	0	5	158	0	0	0
459	"Weakness Strengthener"	93	3	55	17	6	4000	173	0	-1	0	4	221	0	0	0	0	0	0	0	0	0	3	0	7	159	2	0	0
460	"Innovation Strengthener"	111	3	77	17	6	4000	201	0	-1	0	4	222	0	0	0	0	0	0	0	0	0	3	0	6	160	2	0	0
461	"Ru ngủ"	0	0	115	25	3	10000	201	0	-1	0	4	0	0	0	0	0	0	0	0	0	0	3	0	8	161	2	0	0
462	"Hút Máu Master"	35	17	62	0	6	0	93	0	-1	0	4	458	0	0	0	0	0	0	0	0	0	3	0	7	162	2	0	0
463	"Tăng cường Ru ngủ"	0	1	126	27	3	10000	201	0	-1	0	4	461	0	0	0	0	0	0	0	0	0	3	0	9	163	2	0	0
465	"Tăng cường Gậy/Khuyển"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	165	0	0	2
466	"Tăng cường sách phép"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	166	0	0	3
467	"Gậy/Khuyển Master"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	167	0	0	0
468	"Sách phép Master"	0	23	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	168	0	0	0
469	"Tăng cường Cuồng nộ"	83	7	150	75	5	5000	181	0	-1	0	4	218	0	0	0	0	0	0	0	0	0	3	0	4	169	1	0	0
470	"Cường nổ thành thạo"	83	7	165	82	5	5000	181	0	-1	0	4	469	0	0	0	0	0	0	0	0	0	3	0	5	170	1	0	0
471	"Tăng nguyền rủa/ma thuật"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	5	171	0	0	0
472	"Cường nổ Master"	83	10	181	90	5	5000	181	0	-1	0	4	470	0	0	0	0	0	0	0	0	0	3	0	6	172	1	0	0
473	"Tăng nguyền rủa/ma thuật"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	6	173	0	0	0
475	"Tăng sức mạnh Wing 3"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	8	175	0	0	0
476	"Tăng phòng thủ Wing 3"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	7	176	0	0	0
478	"Tăng tấn công Wing 3"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	8	178	0	0	0
479	"Tăng cường chém xoáy ngang"	0	3	9	0	2	0	0	0	-1	0	4	22	0	0	0	0	0	0	0	3	0	0	0	2	179	0	1	1
480	"Tăng cường sấm sét"	13	3	20	0	6	0	100	0	2	0	4	3	0	0	0	0	0	0	0	3	0	0	0	2	180	0	0	2
481	"Tăng cường chém xoáy"	0	3	10	10	2	0	0	0	-1	0	4	41	0	0	0	0	0	0	0	3	0	0	0	2	181	0	0	1
482	"Tăng chém sức mạnh"	0	3	15	0	5	0	100	0	-1	0	4	56	0	0	0	0	0	0	0	3	0	0	0	2	182	0	1	1
483	"Tăng cường cột lửa"	35	3	55	0	6	0	100	0	3	0	4	5	0	0	0	0	0	0	0	3	0	0	0	3	183	0	0	2
484	"Tăng cường Mưa sao băng"	80	3	165	0	3	0	150	0	2	0	4	13	0	0	0	0	0	0	0	3	0	0	0	3	184	0	0	2
485	"Vũ khí Master"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	185	0	0	1
486	"Tăng cường vòng tròn lửaX"	88	22	220	0	0	0	200	0	3	0	4	14	0	0	0	0	0	0	0	3	0	0	0	4	186	0	0	2
487	"Tăng cường Triệu hồn"	50	3	108	0	6	0	100	0	-1	0	4	9	0	0	0	0	0	0	0	3	0	0	0	4	187	0	0	2
488	"Ma thuật Master"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	4	188	0	0	2
489	"Tăng cường băng"	25	3	42	0	6	0	100	0	0	0	4	7	0	0	0	0	0	0	0	3	0	0	0	5	189	0	0	2
490	"Tăng cường chém lửa"	0	22	15	22	3	0	0	0	1	0	4	55	0	0	0	0	0	0	0	3	0	0	0	5	190	2	0	1
491	"Băng Mastery"	25	1	46	0	6	0	100	0	0	0	4	489	0	0	0	0	0	0	0	3	0	0	0	6	246	0	0	0
492	"Tăng cường Hỏa diệm"	0	22	30	37	3	0	0	0	3	0	4	236	0	0	0	0	0	0	0	3	0	0	0	6	192	0	0	1
493	"Chém lửa Master"	0	7	17	24	3	0	0	0	1	0	4	490	0	0	0	0	0	0	0	3	0	0	0	7	193	2	0	0
494	"Hỏa diệm Master"	0	7	33	40	3	0	0	0	3	0	4	492	0	0	0	0	0	0	0	3	0	0	0	7	194	0	0	0
495	"Bất động"	0	26	180	15	0	10000	127	0	4	0	4	0	0	0	0	0	3	0	0	3	0	0	0	8	197	0	0	2
496	"Tăng cường Bão Điện"	220	22	132	11	6	0	118	0	5	0	4	237	0	0	0	0	0	0	0	3	0	0	0	7	199	0	0	2
497	"Tăng cường bất động"	0	22	198	17	0	10000	127	0	4	0	4	495	0	0	0	0	3	0	0	3	0	0	0	9	201	0	0	2
504	"Tăng sức mạnh Wing 3"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	8	204	0	0	0
505	"Tăng phòng thủ Wing 3"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	7	205	0	0	0
506	"Tăng mệnh lệnh"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	8	206	0	0	0
507	"Tăng tấn công Wing 3"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	8	207	0	0	0
508	"Tăng cường Hỏa xích long"	74	3	25	0	6	0	20	0	-1	0	4	61	0	0	0	0	0	0	0	0	3	0	0	2	208	0	0	1
509	"Tăng Sóng năng lượng"	0	4	15	0	4	0	0	0	-1	0	4	60	0	0	0	0	0	0	0	0	3	0	0	2	209	0	0	1
510	"Tăng cường Chiến mã"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	210	0	0	0
511	"Tăng sát thương chí mạng"	82	3	75	75	0	0	25	300	-1	0	4	64	0	0	0	0	0	0	0	0	3	0	0	3	211	1	0	0
512	"Tăng cường giậm đất"	0	22	0	75	10	10000	0	0	2	0	4	62	0	0	0	0	0	0	0	0	3	0	0	3	212	0	0	1
513	"Vũ khí Master"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	213	0	0	1
514	"Hỏa xích long Master"	74	1	27	0	6	0	20	0	-1	0	4	508	0	0	0	0	0	0	0	0	3	0	0	4	214	0	0	0
515	"Tăng sát thương chí mạng"	82	10	82	82	0	0	25	300	-1	0	4	511	0	0	0	0	0	0	0	0	3	0	0	4	215	1	0	0
516	"Dậm đất Master"	0	1	0	75	10	10000	0	0	2	0	4	512	0	0	0	0	0	0	0	0	3	0	0	4	216	0	0	0
517	"Tăng sát thương chí mạng"	82	7	100	100	0	0	25	300	-1	0	4	515	0	0	0	0	0	0	0	0	3	0	0	5	217	1	0	0
518	"Tăng lửa địa ngục"	102	22	45	11	6	0	32	70	-1	0	4	78	0	0	0	0	0	0	0	0	3	0	0	5	218	0	0	1
519	"Electric Spark Strengthener"	92	3	0	150	10	5000	29	340	-1	0	4	65	0	0	0	0	0	0	0	0	3	0	0	6	219	0	0	1
520	"Lửa địa ngục Master"	102	5	49	12	6	0	32	70	-1	0	4	518	0	0	0	0	0	0	0	0	3	0	0	6	220	0	0	0
521	"Phòng thủ sắt"	0	28	64	29	0	60000	0	0	-1	0	4	0	0	0	0	0	0	0	0	0	3	0	0	8	23	1	0	0
522	"Tăng sát thương chí mạng"	0	1	110	110	0	0	25	300	-1	0	4	517	0	0	0	0	0	0	0	0	3	0	0	7	222	1	0	0
523	"Tăng cường Hỗn Loạn"	100	22	75	22	6	0	16	0	-1	0	4	238	0	0	0	0	0	0	0	0	3	0	0	7	223	0	0	1
524	"Tăng cường phòng thủ"	0	3	70	31	0	60000	0	0	-1	0	4	521	0	0	0	0	0	0	0	0	3	0	0	9	224	1	0	0
526	"Tăng cường Quạ tinh"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	226	0	0	0
527	"Tăng cường quyền trượng"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	227	0	0	1
528	"Tăng cường khiên"	0	10	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	228	0	0	0
529	"Tăng cường pet"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	229	0	0	0
530	"Tăng cường Quạ tinh 2"	0	7	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	230	0	0	0
531	"Quyền trượng Master"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	231	0	0	0
532	"Khiên Master"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	232	0	0	0
533	"Tăng mệnh lệnh"	0	20	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	233	0	0	0
534	"Tăng cường Quạ tinh 3"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	5	234	0	0	0
535	"Giảm hao mòn của Pet"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	5	235	0	0	0
536	"Tăng cường Quạ tinh 4"	0	23	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	6	236	0	0	0
538	"Tăng cường Quạ tinh 5"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	7	238	0	0	0
539	"Chiễn Mã"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	8	239	0	0	0
548	"Tăng sức mạnh Wing 3"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	8	248	0	0	0
549	"Tăng phòng thủ Wing 3"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	7	249	0	0	0
550	"Tăng tấn công Wing 3"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	8	250	0	0	0
551	"Tăng cường Ngọa hổ"	0	22	10	0	2	0	0	0	4	0	4	260	0	0	0	0	0	0	0	0	0	0	3	2	251	0	1	1
552	"Tăng cường Mãnh long"	0	22	10	0	2	0	0	0	3	0	4	261	0	0	0	0	0	0	0	0	0	0	3	2	252	0	1	1
554	"Ngọa hổ Master"	0	1	10	0	2	0	0	0	4	0	4	551	0	0	0	0	0	0	0	0	0	0	3	3	254	0	1	0
555	"Mãnh long Master"	0	1	10	0	2	0	0	0	3	0	4	552	0	0	0	0	0	0	0	0	0	0	3	3	255	0	1	0
556	"Tăng sức phòng thủ"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	13	0	0	0
557	"Vũ khí Master"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	35	0	0	0
558	"Tăng cường vật ngã"	150	22	22	22	4	700	0	0	0	0	4	262	0	0	0	0	0	0	0	0	0	0	3	5	258	0	0	1
559	"Tăng cường AALH"	180	22	84	0	4	0	0	0	5	0	4	263	0	0	0	0	0	0	0	0	0	0	3	5	259	0	0	1
560	"Tăng cường gầm thét"	150	22	60	33	3	700	0	0	4	0	4	264	0	0	0	0	0	0	0	0	0	0	3	5	260	0	0	1
561	"Gầm thét Master"	150	1	66	36	3	700	0	0	4	0	4	560	0	0	0	0	0	0	0	0	0	0	3	6	261	2	0	1
562	"Vật ngã Master"	150	1	24	22	4	700	0	0	0	0	4	558	0	0	0	0	0	0	0	0	0	0	3	7	262	2	0	1
563	"Ảo Ảnh Liên Hoàn Master"	180	0	92	0	6	0	0	0	5	0	4	559	0	0	0	0	0	0	0	0	0	0	3	7	263	0	0	1
564	"Tăng cường hơi thở rồng�"	200	1	110	110	4	3000	0	0	5	0	4	265	0	0	0	0	0	0	0	0	0	0	3	7	264	0	0	0
565	"Hú máu"	0	0	100	200	0	120000	0	0	-1	0	4	0	0	0	0	0	0	0	0	0	0	0	3	8	265	1	0	0
566	"Hơi thở rồng Master"	200	38	121	121	4	3000	0	0	5	0	4	564	0	0	0	0	0	0	0	0	0	0	3	8	266	0	0	0
567	"Tăng cường hú máu"	0	38	110	220	0	120000	0	0	-1	0	4	565	0	0	0	0	0	0	0	0	0	0	3	9	267	1	0	0
568	"Tăng trang bị vũ khí"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	268	0	0	1
569	"Tăng sức phòng thủ"	50	22	55	11	7	0	30	0	-1	0	4	268	0	0	0	0	0	0	0	0	0	0	3	2	269	1	0	0
571	"Trang bị vũ khí Master"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	271	0	0	0
572	"Tăng sức phòng thủ"	50	22	60	12	7	0	30	0	-1	0	4	569	0	0	0	0	0	0	0	0	0	0	3	3	272	1	0	0
573	"Tăng cường nội lực"	80	5	55	11	7	0	35	0	-1	0	4	267	0	0	0	0	0	0	0	0	0	0	3	4	273	1	0	0
574	"Defense Switch"	0	20	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	274	0	0	0
578	"Giảm hao mòn (1)"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
579	"Tăng tỉ lệ phòng thủ PVP"	0	29	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0
580	"Tăng tối đa SD"	0	33	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0
581	"Tăng hồi phục Mana"	0	7	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	3	0	0	0
582	"Tăng kháng độc"	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	4	0	0	0
583	"Giảm hao mòn (2)"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	5	0	0	0
584	"Tăng phục hồi SD"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	6	0	0	0
585	"Tăng phục hồi HP"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	7	0	0	0
586	"Tăng kháng sét"	0	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	8	0	0	0
587	"Tăng phòng thủ"	0	35	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	9	0	0	0
588	"Tăng tỉ lệ phục hồi AG"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	10	0	0	0
589	"Tăng kháng Băng"	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	11	0	0	0
